# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	746658	748109	-	WP_011180563.1	WP_011180563.1		glutamate--tRNA ligase	gltX	64156918	PRJBM_RS03155	1452	483	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	748231	750549	+						64156919	PRJBM_RS03160	2319		old_locus_tag=PRJBM_00653
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	748231	750549	+	WP_038525417.1	WP_038525417.1		ComEC/Rec2 family competence protein		64156919	PRJBM_RS03160	2319	772	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	750952	751656	+					rpiA	64156920	PRJBM_RS03165	705		old_locus_tag=PRJBM_00654
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	750952	751656	+	WP_034447388.1	WP_034447388.1		ribose-5-phosphate isomerase RpiA	rpiA	64156920	PRJBM_RS03165	705	234	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	751764	752321	+						64156921	PRJBM_RS03170	558		old_locus_tag=PRJBM_00655
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	751764	752321	+	WP_011180566.1	WP_011180566.1		DUF2059 domain-containing protein		64156921	PRJBM_RS03170	558	185	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	752523	753914	+					gor	64156922	PRJBM_RS03175	1392		old_locus_tag=PRJBM_00656
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	752523	753914	+	WP_011180567.1	WP_011180567.1		glutathione-disulfide reductase	gor	64156922	PRJBM_RS03175	1392	463	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	753993	755372	+						64156923	PRJBM_RS03180	1380		old_locus_tag=PRJBM_00657
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	753993	755372	+	WP_011180568.1	WP_011180568.1		3-deoxy-7-phosphoheptulonate synthase class II		64156923	PRJBM_RS03180	1380	459	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	755497	757161	+						64156924	PRJBM_RS03185	1665		old_locus_tag=PRJBM_00658
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	755497	757161	+	WP_082246581.1	WP_082246581.1		NAD+ synthase		64156924	PRJBM_RS03185	1665	554	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	757170	758549	+					gltX	64156925	PRJBM_RS03190	1380		old_locus_tag=PRJBM_00659
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	757170	758549	+	WP_011180570.1	WP_011180570.1		glutamate--tRNA ligase	gltX	64156925	PRJBM_RS03190	1380	459	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	758626	760029	-						64156926	PRJBM_RS03195	1404		old_locus_tag=PRJBM_00660
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	758626	760029	-	WP_034454309.1	WP_034454309.1		DEAD/DEAH box helicase		64156926	PRJBM_RS03195	1404	467	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	760175	760948	-						64156927	PRJBM_RS03200	774		old_locus_tag=PRJBM_00661
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	760175	760948	-	WP_011180572.1	WP_011180572.1		NAD kinase		64156927	PRJBM_RS03200	774	257	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	761218	761294	+						64156928	PRJBM_RS03205	77		old_locus_tag=PRJBM_00662
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	761218	761294	+				tRNA-Arg		64156928	PRJBM_RS03205	77		anticodon=CCG
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	761885	763423	+					hutH	64156929	PRJBM_RS03210	1539		old_locus_tag=PRJBM_00663
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	761885	763423	+	WP_011180573.1	WP_011180573.1		histidine ammonia-lyase	hutH	64156929	PRJBM_RS03210	1539	512	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	763864	764226	+						64156930	PRJBM_RS03215	363		old_locus_tag=PRJBM_00664
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	763864	764226	+	WP_034447387.1	WP_034447387.1		hypothetical protein		64156930	PRJBM_RS03215	363	120	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	764702	766096	+						64156931	PRJBM_RS03220	1395		old_locus_tag=PRJBM_00665
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	764702	766096	+	WP_011180575.1	WP_011180575.1		amino acid permease		64156931	PRJBM_RS03220	1395	464	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	766181	766417	-						64157804	PRJBM_RS08260	237		old_locus_tag=PRJBM_00666
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	766181	766417	-	WP_049784544.1	WP_049784544.1		hypothetical protein		64157804	PRJBM_RS08260	237	78	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	767918	769690	+						64156932	PRJBM_RS03235	1773		old_locus_tag=PRJBM_00667
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	767918	769690	+	WP_038525157.1	WP_038525157.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein		64156932	PRJBM_RS03235	1773	590	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	769714	777699	+						64156933	PRJBM_RS03240	7986		old_locus_tag=PRJBM_00668
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	769714	777699	+	WP_038525159.1	WP_038525159.1		hemagglutinin repeat-containing protein		64156933	PRJBM_RS03240	7986	2661	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	777696	778097	+						64156934	PRJBM_RS03245	402		old_locus_tag=PRJBM_00669
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	777696	778097	+	WP_038525161.1	WP_038525161.1		hypothetical protein		64156934	PRJBM_RS03245	402	133	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	778278	778484	+						71696762	PRJBM_RS09360	207		old_locus_tag=PRJBM_00670
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	778278	778484	+	WP_223396439.1	WP_223396439.1		hypothetical protein		71696762	PRJBM_RS09360	207	68	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	779655	782408	+						64156936	PRJBM_RS03255	2754		old_locus_tag=PRJBM_00671
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	779655	782408	+	WP_034447383.1	WP_034447383.1		autotransporter outer membrane beta-barrel domain-containing protein		64156936	PRJBM_RS03255	2754	917	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	782745	783225	+						64156937	PRJBM_RS03260	481		pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	782745	783225	+				hypothetical protein		64156937	PRJBM_RS03260	481		pseudo
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	783247	783342	+						71696763	PRJBM_RS09365	96		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	783247	783342	+				type II toxin-antitoxin system PemK/MazF family toxin		71696763	PRJBM_RS09365	96		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	783746	784054	-						64156938	PRJBM_RS03270	309		old_locus_tag=PRJBM_00672
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	783746	784054	-	WP_011180582.1	WP_011180582.1		HigA family addiction module antitoxin		64156938	PRJBM_RS03270	309	102	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784065	784343	-						64156939	PRJBM_RS03275	279		old_locus_tag=PRJBM_00673
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784065	784343	-	WP_011180583.1	WP_011180583.1		type II toxin-antitoxin system RelE/ParE family toxin		64156939	PRJBM_RS03275	279	92	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784549	784875	+						64156940	PRJBM_RS03280	327		old_locus_tag=PRJBM_00674
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784549	784875	+	WP_051523598.1	WP_051523598.1		hypothetical protein		64156940	PRJBM_RS03280	327	108	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784856	785995	+						64156941	PRJBM_RS03285	1140		old_locus_tag=PRJBM_00675
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	784856	785995	+	WP_051523599.1	WP_051523599.1		phage terminase large subunit		64156941	PRJBM_RS03285	1140	379	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	786770	788572	+						64156942	PRJBM_RS03290	1803		old_locus_tag=PRJBM_00676
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	786770	788572	+	WP_038487411.1	WP_038487411.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein		64156942	PRJBM_RS03290	1803	600	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	788596	796602	+						64156943	PRJBM_RS03295	8007		old_locus_tag=PRJBM_00677
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	788596	796602	+	WP_038525163.1	WP_038525163.1		hemagglutinin repeat-containing protein		64156943	PRJBM_RS03295	8007	2668	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	796623	797036	+						64156944	PRJBM_RS03300	414		old_locus_tag=PRJBM_00678
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	796623	797036	+	WP_011180596.1	WP_011180596.1		hypothetical protein		64156944	PRJBM_RS03300	414	137	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	797218	797622	+						64156945	PRJBM_RS03305	405		old_locus_tag=PRJBM_00679
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	797218	797622	+	WP_038488862.1	WP_038488862.1		hypothetical protein		64156945	PRJBM_RS03305	405	134	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	797804	798210	+						71696764	PRJBM_RS09370	407		pseudo;old_locus_tag=PRJBM_00680
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	797804	798210	+				hypothetical protein		71696764	PRJBM_RS09370	407		pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	798392	798799	+						64156946	PRJBM_RS03320	408		old_locus_tag=PRJBM_00681
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	798392	798799	+	WP_038487420.1	WP_038487420.1		hypothetical protein		64156946	PRJBM_RS03320	408	135	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	799040	799554	+						64156947	PRJBM_RS03325	515		partial;pseudo;old_locus_tag=PRJBM_00682
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	799040	799554	+				replicative DNA helicase		64156947	PRJBM_RS03325	515		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800035	800316	+						64156948	PRJBM_RS03330	282		old_locus_tag=PRJBM_00683
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800035	800316	+	WP_011180600.1	WP_011180600.1		type II toxin-antitoxin system RelE/ParE family toxin		64156948	PRJBM_RS03330	282	93	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800335	800634	+						64156949	PRJBM_RS03335	300		old_locus_tag=PRJBM_00684
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800335	800634	+	WP_011180601.1	WP_011180601.1		HigA family addiction module antitoxin		64156949	PRJBM_RS03335	300	99	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800691	801728	-						64156950	PRJBM_RS03340	1038		old_locus_tag=PRJBM_00685
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	800691	801728	-	WP_011180602.1	WP_011180602.1		tyrosine-type recombinase/integrase		64156950	PRJBM_RS03340	1038	345	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	801731	801979	-						64156951	PRJBM_RS03345	249		old_locus_tag=PRJBM_00686
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	801731	801979	-	WP_034448587.1	WP_034448587.1		hypothetical protein		64156951	PRJBM_RS03345	249	82	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	802090	802713	-						64156952	PRJBM_RS03350	624		old_locus_tag=PRJBM_00687
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	802090	802713	-	WP_011180604.1	WP_011180604.1		YqaJ viral recombinase family protein		64156952	PRJBM_RS03350	624	207	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	802715	803494	-						64156953	PRJBM_RS03355	780		old_locus_tag=PRJBM_00688
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	802715	803494	-	WP_038525165.1	WP_038525165.1		ERF family protein		64156953	PRJBM_RS03355	780	259	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	803937	804320	-						64156954	PRJBM_RS03360	384		old_locus_tag=PRJBM_00690
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	803937	804320	-	WP_034452685.1	WP_034452685.1		hypothetical protein		64156954	PRJBM_RS03360	384	127	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	804333	805064	-						64156955	PRJBM_RS03365	732		old_locus_tag=PRJBM_00691
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	804333	805064	-	WP_011180605.1	WP_011180605.1		phage regulatory protein/antirepressor Ant		64156955	PRJBM_RS03365	732	243	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	805079	805435	-						64156956	PRJBM_RS03370	357		old_locus_tag=PRJBM_00692
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	805079	805435	-	WP_011180606.1	WP_011180606.1		antA/AntB antirepressor family protein		64156956	PRJBM_RS03370	357	118	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	805499	805873	-						64156957	PRJBM_RS03375	375		old_locus_tag=PRJBM_00693
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	805499	805873	-	WP_011180607.1	WP_011180607.1		hypothetical protein		64156957	PRJBM_RS03375	375	124	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806112	806450	-						64156958	PRJBM_RS03380	339		old_locus_tag=PRJBM_00694
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806112	806450	-	WP_011180608.1	WP_011180608.1		helix-turn-helix domain-containing protein		64156958	PRJBM_RS03380	339	112	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806535	806897	+						64156959	PRJBM_RS09375	363		old_locus_tag=PRJBM_00695
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806535	806897	+	WP_034459412.1	WP_034459412.1		hypothetical protein		64156959	PRJBM_RS09375	363	120	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806900	807259	+						64156960	PRJBM_RS03390	360		old_locus_tag=PRJBM_00696
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	806900	807259	+	WP_011180610.1	WP_011180610.1		hypothetical protein		64156960	PRJBM_RS03390	360	119	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	807396	807875	+						64156961	PRJBM_RS03395	480		old_locus_tag=PRJBM_00697
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	807396	807875	+	WP_011180611.1	WP_011180611.1		hypothetical protein		64156961	PRJBM_RS03395	480	159	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	807865	809115	+						64156962	PRJBM_RS03400	1251		old_locus_tag=PRJBM_00698
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	807865	809115	+	WP_034448599.1	WP_034448599.1		DUF1376 domain-containing protein		64156962	PRJBM_RS03400	1251	416	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	809099	809485	+						64157820	PRJBM_RS08545	387		old_locus_tag=PRJBM_00699
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	809099	809485	+	WP_082246570.1	WP_082246570.1		hypothetical protein		64157820	PRJBM_RS08545	387	128	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	809667	809984	+						64156963	PRJBM_RS03415	318		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	809667	809984	+				hypothetical protein		64156963	PRJBM_RS03415	318		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810175	810447	-						64156964	PRJBM_RS03420	273		old_locus_tag=PRJBM_00701
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810175	810447	-	WP_011180615.1	WP_011180615.1		type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family		64156964	PRJBM_RS03420	273	90	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810444	810734	-						64156965	PRJBM_RS03425	291		old_locus_tag=PRJBM_00702
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810444	810734	-	WP_011180616.1	WP_011180616.1		hypothetical protein		64156965	PRJBM_RS03425	291	96	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810946	811392	+					ssb	64156966	PRJBM_RS03430	447		old_locus_tag=PRJBM_00703
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	810946	811392	+	WP_011180617.1	WP_011180617.1		single-stranded DNA-binding protein	ssb	64156966	PRJBM_RS03430	447	148	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	811446	811940	+						64156967	PRJBM_RS03435	495		old_locus_tag=PRJBM_00704
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	811446	811940	+	WP_034448601.1	WP_034448601.1		hypothetical protein		64156967	PRJBM_RS03435	495	164	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812021	812278	+						64156968	PRJBM_RS03440	258		old_locus_tag=PRJBM_00705
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812021	812278	+	WP_034459411.1	WP_034459411.1		antitoxin		64156968	PRJBM_RS03440	258	85	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812278	812610	+						64156969	PRJBM_RS03445	333		old_locus_tag=PRJBM_00706
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812278	812610	+	WP_011180620.1	WP_011180620.1		type II toxin-antitoxin system PemK/MazF family toxin		64156969	PRJBM_RS03445	333	110	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812718	812945	+						64156970	PRJBM_RS03450	228		old_locus_tag=PRJBM_00707
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812718	812945	+	WP_007346764.1	WP_007346764.1		DUF6290 family protein		64156970	PRJBM_RS03450	228	75	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812929	813198	+						64156971	PRJBM_RS03455	270		old_locus_tag=PRJBM_00708
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	812929	813198	+	WP_011180622.1	WP_011180622.1		type II toxin-antitoxin system RelE/ParE family toxin		64156971	PRJBM_RS03455	270	89	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	813228	813620	-						71696765	PRJBM_RS09380	393		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	813228	813620	-	WP_075320637.1	WP_075320637.1		hypothetical protein		71696765	PRJBM_RS09380	393	130	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	813716	814174	-						64156972	PRJBM_RS03460	459		old_locus_tag=PRJBM_00709
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	813716	814174	-	WP_011180624.1	WP_011180624.1		hypothetical protein		64156972	PRJBM_RS03460	459	152	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	814473	814799	+						64156973	PRJBM_RS03465	327		old_locus_tag=PRJBM_00710
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	814473	814799	+	WP_051523598.1	WP_051523598.1		hypothetical protein		64156973	PRJBM_RS03465	327	108	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	814780	815919	+						64156974	PRJBM_RS03470	1140		old_locus_tag=PRJBM_00711
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	814780	815919	+	WP_051523599.1	WP_051523599.1		phage terminase large subunit		64156974	PRJBM_RS03470	1140	379	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	816694	818496	+						64156975	PRJBM_RS03475	1803		old_locus_tag=PRJBM_00712
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	816694	818496	+	WP_038487411.1	WP_038487411.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein		64156975	PRJBM_RS03475	1803	600	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	818520	826541	+						64156976	PRJBM_RS03480	8022		old_locus_tag=PRJBM_00713
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	818520	826541	+	WP_038525167.1	WP_038525167.1		hemagglutinin repeat-containing protein		64156976	PRJBM_RS03480	8022	2673	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	826538	826954	+						64156977	PRJBM_RS03485	417		old_locus_tag=PRJBM_00714
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	826538	826954	+	WP_011180629.1	WP_011180629.1		hypothetical protein		64156977	PRJBM_RS03485	417	138	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827136	827552	+						64156978	PRJBM_RS03495	417		old_locus_tag=PRJBM_00715
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827136	827552	+	WP_038525171.1	WP_038525171.1		hypothetical protein		64156978	PRJBM_RS03495	417	138	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827599	827736	+						64157854	PRJBM_RS08945	138		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827599	827736	+	WP_155245611.1	WP_155245611.1		hypothetical protein		64157854	PRJBM_RS08945	138	45	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827733	828137	+						64156979	PRJBM_RS03500	405		old_locus_tag=PRJBM_00716
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	827733	828137	+	WP_038487444.1	WP_038487444.1		hypothetical protein		64156979	PRJBM_RS03500	405	134	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828184	828321	+						64157821	PRJBM_RS08560	138		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828184	828321	+	WP_155245611.1	WP_155245611.1		hypothetical protein		64157821	PRJBM_RS08560	138	45	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828318	828722	+						64156980	PRJBM_RS03505	405		old_locus_tag=PRJBM_00717
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828318	828722	+	WP_038487446.1	WP_038487446.1		hypothetical protein		64156980	PRJBM_RS03505	405	134	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828904	829353	+						64156981	PRJBM_RS03510	450		old_locus_tag=PRJBM_00718
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	828904	829353	+	WP_034448583.1	WP_034448583.1		hypothetical protein		64156981	PRJBM_RS03510	450	149	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	829517	829924	+						64156982	PRJBM_RS03515	408		old_locus_tag=PRJBM_00719
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	829517	829924	+	WP_011180636.1	WP_011180636.1		hypothetical protein		64156982	PRJBM_RS03515	408	135	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	829941	831653	+						64156983	PRJBM_RS03520	1713		partial;pseudo;old_locus_tag=PRJBM_00720
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	829941	831653	+				hemagglutinin repeat-containing protein		64156983	PRJBM_RS03520	1713		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	831674	832078	+						64156984	PRJBM_RS03525	405		old_locus_tag=PRJBM_00721
