# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	738432	738818	+							PU02_RS03270	387		old_locus_tag=PU02_0695
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	738432	738818	+	WP_053944052.1	WP_053944052.1		type II toxin-antitoxin system PemK/MazF family toxin			PU02_RS03270	387	128	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739169	739375	+							PU02_RS03275	207		old_locus_tag=PU02_0697
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739169	739375	+	WP_144417854.1	WP_144417854.1		hypothetical protein			PU02_RS03275	207	68	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739454	739615	+							PU02_RS06835	162		old_locus_tag=PU02_0698
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739454	739615	+	WP_158404007.1	WP_158404007.1		hypothetical protein			PU02_RS06835	162	53	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739717	740139	+							PU02_RS03280	423		old_locus_tag=PU02_0699
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	739717	740139	+	WP_053943603.1	WP_053943603.1		type II toxin-antitoxin system VapC family toxin			PU02_RS03280	423	140	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	740805	740888	+							PU02_RS06935	84		
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	740805	740888	+	WP_236824040.1	WP_236824040.1		hypothetical protein			PU02_RS06935	84	27	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	741241	741558	-							PU02_RS03285	318		old_locus_tag=PU02_0700
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	741241	741558	-	WP_053944053.1	WP_053944053.1		type II toxin-antitoxin system HicB family antitoxin			PU02_RS03285	318	105	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	742248	742475	-							PU02_RS03295	228		old_locus_tag=PU02_0702
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	742248	742475	-	WP_053944055.1	WP_053944055.1		DUF6290 family protein			PU02_RS03295	228	75	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	743253	743705	+							PU02_RS06585	453		partial;pseudo;old_locus_tag=PU02_0704
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	743253	743705	+				Rha family transcriptional regulator			PU02_RS06585	453		partial;pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	743996	744715	+							PU02_RS03305	720		old_locus_tag=PU02_0705
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	743996	744715	+	WP_053944056.1	WP_053944056.1		phage regulatory protein/antirepressor Ant			PU02_RS03305	720	239	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	744712	744965	+							PU02_RS03310	254		pseudo;old_locus_tag=PU02_0706
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	744712	744965	+				hypothetical protein			PU02_RS03310	254		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745171	745833	+							PU02_RS03315	663		old_locus_tag=PU02_0707
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745171	745833	+	WP_053944057.1	WP_053944057.1		glycoside hydrolase family protein			PU02_RS03315	663	220	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745830	746054	+							PU02_RS03320	225		old_locus_tag=PU02_0708
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745830	746054	+	WP_053944058.1	WP_053944058.1		hypothetical protein			PU02_RS03320	225	74	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745987	746202	+							PU02_RS06940	216		old_locus_tag=PU02_0709
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	745987	746202	+	WP_071628363.1	WP_071628363.1		hypothetical protein			PU02_RS06940	216	71	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746183	746401	+							PU02_RS06865	219		old_locus_tag=PU02_0710
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746183	746401	+	WP_082311405.1	WP_082311405.1		hypothetical protein			PU02_RS06865	219	72	
gene	tRNA	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746519	746603	-							PU02_RS03330	85		old_locus_tag=PU02_1370
tRNA		GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746519	746603	-				tRNA-Leu			PU02_RS03330	85		anticodon=CAG
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746745	747347	-							PU02_RS03335	603		partial;pseudo;old_locus_tag=PU02_0711
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	746745	747347	-				2,3-bisphosphoglycerate-dependent phosphoglycerate mutase			PU02_RS03335	603		partial;pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	747373	748176	-					dapB		PU02_RS03340	804		old_locus_tag=PU02_0712
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	747373	748176	-	WP_053944060.1	WP_053944060.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		PU02_RS03340	804	267	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	748569	749261	-							PU02_RS03345	693		old_locus_tag=PU02_0713
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	748569	749261	-	WP_053944061.1	WP_053944061.1		glutathione S-transferase family protein			PU02_RS03345	693	230	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	749393	750040	-					yihA		PU02_RS03350	648		old_locus_tag=PU02_0714
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	749393	750040	-	WP_053944062.1	WP_053944062.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		PU02_RS03350	648	215	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	750000	751874	-					yidC		PU02_RS03355	1875		old_locus_tag=PU02_0715
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	750000	751874	-	WP_053944063.1	WP_053944063.1		membrane protein insertase YidC	yidC		PU02_RS03355	1875	624	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	751864	752268	-					rnpA		PU02_RS03360	405		old_locus_tag=PU02_0716
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	751864	752268	-	WP_053944064.1	WP_053944064.1		ribonuclease P protein component	rnpA		PU02_RS03360	405	134	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	752392	752526	-					rpmH		PU02_RS03365	135		old_locus_tag=PU02_0717
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	752392	752526	-	WP_053944065.1	WP_053944065.1		50S ribosomal protein L34	rpmH		PU02_RS03365	135	44	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	753064	754155	+							PU02_RS03370	1092		old_locus_tag=PU02_0719
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	753064	754155	+	WP_053944066.1	WP_053944066.1		Mrp/NBP35 family ATP-binding protein			PU02_RS03370	1092	363	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	754205	754906	+					pyrF		PU02_RS03375	702		old_locus_tag=PU02_0720
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	754205	754906	+	WP_053944067.1	WP_053944067.1		orotidine-5'-phosphate decarboxylase	pyrF		PU02_RS03375	702	233	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	754955	755851	+					rsmI		PU02_RS03380	897		old_locus_tag=PU02_0721
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	754955	755851	+	WP_053944068.1	WP_053944068.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		PU02_RS03380	897	298	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	755868	756233	+							PU02_RS03385	366		old_locus_tag=PU02_0722
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	755868	756233	+	WP_053944650.1	WP_053944650.1		YraN family protein			PU02_RS03385	366	121	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	756732	757535	+							PU02_RS03390	804		old_locus_tag=PU02_0723
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	756732	757535	+	WP_053944069.1	WP_053944069.1		pyrroline-5-carboxylate reductase			PU02_RS03390	804	267	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	757662	758801	+							PU02_RS03395	1140		old_locus_tag=PU02_0724
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	757662	758801	+	WP_053944070.1	WP_053944070.1		flagellin			PU02_RS03395	1140	379	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	759055	760716	-							PU02_RS03400	1662		old_locus_tag=PU02_0725
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	759055	760716	-	WP_053944071.1	WP_053944071.1		electron transfer flavoprotein-ubiquinone oxidoreductase			PU02_RS03400	1662	553	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	760738	761667	-							PU02_RS03405	930		old_locus_tag=PU02_0726
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	760738	761667	-	WP_053944072.1	WP_053944072.1		electron transfer flavoprotein subunit alpha/FixB family protein			PU02_RS03405	930	309	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	761645	762463	-							PU02_RS03410	819		old_locus_tag=PU02_0727
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	761645	762463	-	WP_082311407.1	WP_082311407.1		electron transfer flavoprotein subunit beta/FixA family protein			PU02_RS03410	819	272	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	762724	762912	+							PU02_RS03415	189		old_locus_tag=PU02_0728
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	762724	762912	+	WP_053944073.1	WP_053944073.1		hypothetical protein			PU02_RS03415	189	62	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	762915	763079	+							PU02_RS06840	165		old_locus_tag=PU02_0729
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	762915	763079	+	WP_158404019.1	WP_158404019.1		hypothetical protein			PU02_RS06840	165	54	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	763509	763772	-							PU02_RS03420	264		old_locus_tag=PU02_0730
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	763509	763772	-	WP_053944074.1	WP_053944074.1		DUF6460 domain-containing protein			PU02_RS03420	264	87	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	764101	765531	+					xseA		PU02_RS03425	1431		old_locus_tag=PU02_0731
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	764101	765531	+	WP_053944075.1	WP_053944075.1		exodeoxyribonuclease VII large subunit	xseA		PU02_RS03425	1431	476	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	765566	766171	+							PU02_RS03430	606		old_locus_tag=PU02_0732
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	765566	766171	+	WP_144417892.1	WP_144417892.1		DNA-3-methyladenine glycosylase I			PU02_RS03430	606	201	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	766459	768081	+							PU02_RS03435	1623		old_locus_tag=PU02_0733
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	766459	768081	+	WP_053944651.1	WP_053944651.1		ABC transporter substrate-binding protein			PU02_RS03435	1623	540	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	768468	770051	+							PU02_RS03440	1584		old_locus_tag=PU02_0734
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	768468	770051	+	WP_236824041.1	WP_236824041.1		ABC transporter substrate-binding protein			PU02_RS03440	1584	527	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	770147	771220	+							PU02_RS03445	1074		old_locus_tag=PU02_0735
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	770147	771220	+	WP_053944078.1	WP_053944078.1		ABC transporter permease			PU02_RS03445	1074	357	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	771223	772149	+							PU02_RS03450	927		old_locus_tag=PU02_0736
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	771223	772149	+	WP_053944079.1	WP_053944079.1		ABC transporter permease			PU02_RS03450	927	308	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	772142	773017	+							PU02_RS03455	876		old_locus_tag=PU02_0737
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	772142	773017	+	WP_053944080.1	WP_053944080.1		ABC transporter ATP-binding protein			PU02_RS03455	876	291	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	773014	773787	+							PU02_RS03460	774		old_locus_tag=PU02_0738
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	773014	773787	+	WP_053944081.1	WP_053944081.1		ABC transporter ATP-binding protein			PU02_RS03460	774	257	
gene	tRNA	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	773860	773936	-							PU02_RS03465	77		old_locus_tag=PU02_1371
tRNA		GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	773860	773936	-				tRNA-Met			PU02_RS03465	77		anticodon=CAT
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	774107	775063	+							PU02_RS03470	957		old_locus_tag=PU02_0739
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	774107	775063	+	WP_053944082.1	WP_053944082.1		Gfo/Idh/MocA family oxidoreductase			PU02_RS03470	957	318	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	775106	776224	+							PU02_RS03475	1119		old_locus_tag=PU02_0740
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	775106	776224	+	WP_053944083.1	WP_053944083.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			PU02_RS03475	1119	372	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	776403	776687	-							PU02_RS03480	285		partial;pseudo;old_locus_tag=PU02_0741
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	776403	776687	-				hypothetical protein			PU02_RS03480	285		partial;pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	776947	777558	-							PU02_RS03485	612		old_locus_tag=PU02_0742
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	776947	777558	-	WP_053944084.1	WP_053944084.1		EipA family protein			PU02_RS03485	612	203	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	777749	778387	+							PU02_RS03490	639		old_locus_tag=PU02_0743
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	777749	778387	+	WP_053944085.1	WP_053944085.1		histidine phosphotransferase family protein			PU02_RS03490	639	212	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	778481	779182	-							PU02_RS03495	702		old_locus_tag=PU02_0744
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	778481	779182	-	WP_053944086.1	WP_053944086.1		response regulator transcription factor			PU02_RS03495	702	233	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	779760	780125	+							PU02_RS03500	366		old_locus_tag=PU02_0745
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	779760	780125	+	WP_053944087.1	WP_053944087.1		hypothetical protein			PU02_RS03500	366	121	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	780247	780522	-							PU02_RS03505	276		old_locus_tag=PU02_0746
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	780247	780522	-	WP_053944088.1	WP_053944088.1		DUF1153 domain-containing protein			PU02_RS03505	276	91	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	780844	782022	+					mnmA		PU02_RS03510	1179		old_locus_tag=PU02_0747
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	780844	782022	+	WP_053944089.1	WP_053944089.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		PU02_RS03510	1179	392	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	782096	782911	-							PU02_RS03515	816		old_locus_tag=PU02_0748
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	782096	782911	-	WP_053944090.1	WP_053944090.1		RNA methyltransferase			PU02_RS03515	816	271	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	783633	784541	+							PU02_RS03520	909		old_locus_tag=PU02_0749
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	783633	784541	+	WP_053944091.1	WP_053944091.1		cation diffusion facilitator family transporter			PU02_RS03520	909	302	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	784872	785756	-							PU02_RS03525	885		old_locus_tag=PU02_0750
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	784872	785756	-	WP_053944092.1	WP_053944092.1		metallophosphoesterase			PU02_RS03525	885	294	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	786007	786546	+							PU02_RS03530	540		old_locus_tag=PU02_0751
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	786007	786546	+	WP_236824000.1	WP_236824000.1		N-acetyltransferase			PU02_RS03530	540	179	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	786610	788706	-							PU02_RS03535	2097		old_locus_tag=PU02_0752
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	786610	788706	-	WP_053944094.1	WP_053944094.1		hypothetical protein			PU02_RS03535	2097	698	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	788703	791498	-							PU02_RS03540	2796		old_locus_tag=PU02_0753
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	788703	791498	-	WP_053944095.1	WP_053944095.1		DUF4159 domain-containing protein			PU02_RS03540	2796	931	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	791495	792406	-							PU02_RS03545	912		old_locus_tag=PU02_0754
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	791495	792406	-	WP_053944096.1	WP_053944096.1		DUF58 domain-containing protein			PU02_RS03545	912	303	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	792407	793438	-							PU02_RS03550	1032		old_locus_tag=PU02_0755
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	792407	793438	-	WP_053944097.1	WP_053944097.1		MoxR family ATPase			PU02_RS03550	1032	343	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	793685	794944	+							PU02_RS03555	1260		old_locus_tag=PU02_0756
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	793685	794944	+	WP_053944098.1	WP_053944098.1		CCA tRNA nucleotidyltransferase			PU02_RS03555	1260	419	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	795298	795777	-							PU02_RS03560	480		old_locus_tag=PU02_0757
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	795298	795777	-	WP_053944099.1	WP_053944099.1		tRNA (cytidine(34)-2'-O)-methyltransferase			PU02_RS03560	480	159	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	795929	797032	-					ychF		PU02_RS03565	1104		old_locus_tag=PU02_0758
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	795929	797032	-	WP_053944100.1	WP_053944100.1		redox-regulated ATPase YchF	ychF		PU02_RS03565	1104	367	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	797296	797994	+							PU02_RS03570	699		old_locus_tag=PU02_0759
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	797296	797994	+	WP_053944101.1	WP_053944101.1		L,D-transpeptidase			PU02_RS03570	699	232	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	798162	798743	-					pth		PU02_RS03575	582		old_locus_tag=PU02_0760
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	798162	798743	-	WP_053944102.1	WP_053944102.1		aminoacyl-tRNA hydrolase	pth		PU02_RS03575	582	193	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	798821	799435	-							PU02_RS03580	615		old_locus_tag=PU02_0761
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	798821	799435	-	WP_053944103.1	WP_053944103.1		50S ribosomal protein L25/general stress protein Ctc			PU02_RS03580	615	204	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	799916	800848	-							PU02_RS03585	933		old_locus_tag=PU02_0762
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	799916	800848	-	WP_053944104.1	WP_053944104.1		ribose-phosphate pyrophosphokinase			PU02_RS03585	933	310	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	801317	802102	-					pgeF		PU02_RS03590	786		old_locus_tag=PU02_0763
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	801317	802102	-	WP_053944105.1	WP_053944105.1		peptidoglycan editing factor PgeF	pgeF		PU02_RS03590	786	261	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	802171	803262	-							PU02_RS03595	1092		old_locus_tag=PU02_0764
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	802171	803262	-	WP_053944106.1	WP_053944106.1		class I SAM-dependent methyltransferase			PU02_RS03595	1092	363	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	803265	804122	-					lgt		PU02_RS03600	858		old_locus_tag=PU02_0765
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	803265	804122	-	WP_053944107.1	WP_053944107.1		prolipoprotein diacylglyceryl transferase	lgt		PU02_RS03600	858	285	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	804312	804608	+							PU02_RS03605	297		old_locus_tag=PU02_0766
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	804312	804608	+	WP_053944108.1	WP_053944108.1		accessory factor UbiK family protein			PU02_RS03605	297	98	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	804944	805444	+							PU02_RS03610	501		old_locus_tag=PU02_0767
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	804944	805444	+	WP_053944109.1	WP_053944109.1		YbjN domain-containing protein			PU02_RS03610	501	166	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	805493	806836	-							PU02_RS03615	1344		old_locus_tag=PU02_0768
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	805493	806836	-	WP_053944110.1	WP_053944110.1		ATP-binding protein			PU02_RS03615	1344	447	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	806846	807550	-							PU02_RS03620	705		old_locus_tag=PU02_0769
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	806846	807550	-	WP_053944111.1	WP_053944111.1		response regulator			PU02_RS03620	705	234	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	807701	808345	+							PU02_RS03625	645		old_locus_tag=PU02_0770
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	807701	808345	+	WP_053944653.1	WP_053944653.1		MBL fold metallo-hydrolase			PU02_RS03625	645	214	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	808589	809119	-							PU02_RS03630	531		old_locus_tag=PU02_0772
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	808589	809119	-	WP_053944112.1	WP_053944112.1		BA14K family protein			PU02_RS03630	531	176	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	809541	811682	-					uvrB		PU02_RS03635	2142		old_locus_tag=PU02_0774
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	809541	811682	-	WP_053944113.1	WP_053944113.1		excinuclease ABC subunit UvrB	uvrB		PU02_RS03635	2142	713	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	812717	813190	+					greA		PU02_RS03640	474		old_locus_tag=PU02_0775
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	812717	813190	+	WP_053944114.1	WP_053944114.1		transcription elongation factor GreA	greA		PU02_RS03640	474	157	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	813196	814254	+							PU02_RS03645	1059		old_locus_tag=PU02_0776
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	813196	814254	+	WP_053944654.1	WP_053944654.1		glycosyltransferase family 4 protein			PU02_RS03645	1059	352	
