# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	708914	710284	+					gltX		BANH1_RS02990	1371		old_locus_tag=BAnh1_05650
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	708914	710284	+	WP_015397952.1	WP_015397952.1		glutamate--tRNA ligase	gltX		BANH1_RS02990	1371	456	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	710423	711829	-							BANH1_RS02995	1407		old_locus_tag=BAnh1_05660
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	710423	711829	-	WP_015397953.1	WP_015397953.1		DEAD/DEAH box helicase			BANH1_RS02995	1407	468	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	711978	712751	-							BANH1_RS03000	774		old_locus_tag=BAnh1_05670
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	711978	712751	-	WP_015397954.1	WP_015397954.1		NAD kinase			BANH1_RS03000	774	257	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	713031	713107	+							BANH1_RS03010	77		old_locus_tag=BAnh1_t014
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	713031	713107	+				tRNA-Arg			BANH1_RS03010	77		anticodon=CCG
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	714364	715728	+							BANH1_RS03015	1365		old_locus_tag=BAnh1_05680
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	714364	715728	+	WP_015397955.1	WP_015397955.1		amino acid permease			BANH1_RS03015	1365	454	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	716318	716392	-							BANH1_RS03020	75		old_locus_tag=BAnh1_t015
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	716318	716392	-				tRNA-Val			BANH1_RS03020	75		anticodon=GAC
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	716486	716848	-							BANH1_RS03025	363		old_locus_tag=BAnh1_05690
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	716486	716848	-	WP_015397956.1	WP_015397956.1		response regulator			BANH1_RS03025	363	120	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	717157	718056	-							BANH1_RS03030	900		old_locus_tag=BAnh1_05700
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	717157	718056	-	WP_015397957.1	WP_015397957.1		alpha/beta hydrolase			BANH1_RS03030	900	299	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	718326	718820	+							BANH1_RS03035	495		old_locus_tag=BAnh1_05710
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	718326	718820	+	WP_015397958.1	WP_015397958.1		Hsp20 family protein			BANH1_RS03035	495	164	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	719087	719163	-							BANH1_RS03045	77		old_locus_tag=BAnh1_t016
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	719087	719163	-				tRNA-Pro			BANH1_RS03045	77		anticodon=GGG
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	719811	720188	+							BANH1_RS03050	378		old_locus_tag=BAnh1_05720
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	719811	720188	+	WP_015397959.1	WP_015397959.1		iron-sulfur cluster assembly accessory protein			BANH1_RS03050	378	125	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	720710	721594	-							BANH1_RS03055	885		old_locus_tag=BAnh1_05730
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	720710	721594	-	WP_015397960.1	WP_015397960.1		lipid A biosynthesis lauroyl acyltransferase			BANH1_RS03055	885	294	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	721643	722671	-							BANH1_RS03060	1029		old_locus_tag=BAnh1_05740
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	721643	722671	-	WP_015397961.1	WP_015397961.1		zinc-binding dehydrogenase			BANH1_RS03060	1029	342	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	722737	724011	-							BANH1_RS03065	1275		old_locus_tag=BAnh1_05750
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	722737	724011	-	WP_015397962.1	WP_015397962.1		beta-ketoacyl-ACP synthase			BANH1_RS03065	1275	424	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	724026	725201	-							BANH1_RS03070	1176		old_locus_tag=BAnh1_05760
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	724026	725201	-	WP_015397963.1	WP_015397963.1		beta-ketoacyl-ACP synthase			BANH1_RS03070	1176	391	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	725211	725495	-							BANH1_RS03075	285		old_locus_tag=BAnh1_05770
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	725211	725495	-	WP_015397964.1	WP_015397964.1		acyl carrier protein			BANH1_RS03075	285	94	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	725713	728022	-							BANH1_RS03080	2310		old_locus_tag=BAnh1_05780
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	725713	728022	-	WP_015397965.1	WP_015397965.1		NADP-dependent malic enzyme			BANH1_RS03080	2310	769	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	728754	733568	-							BANH1_RS03085	4815		old_locus_tag=BAnh1_05790
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	728754	733568	-	WP_015397966.1	WP_015397966.1		hypothetical protein			BANH1_RS03085	4815	1604	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	734219	734458	+					hfq		BANH1_RS03090	240		old_locus_tag=BAnh1_05800
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	734219	734458	+	WP_015397967.1	WP_015397967.1		RNA chaperone Hfq	hfq		BANH1_RS03090	240	79	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	734515	735858	+					hflX		BANH1_RS03095	1344		old_locus_tag=BAnh1_05810
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	734515	735858	+	WP_015397968.1	WP_015397968.1		GTPase HflX	hflX		BANH1_RS03095	1344	447	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	736356	737435	+							BANH1_RS03100	1080		old_locus_tag=BAnh1_05820
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	736356	737435	+	WP_015397969.1	WP_015397969.1		COX15/CtaA family protein			BANH1_RS03100	1080	359	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	737459	738394	-					argC		BANH1_RS03105	936		old_locus_tag=BAnh1_05830
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	737459	738394	-	WP_015397970.1	WP_015397970.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		BANH1_RS03105	936	311	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	738717	740018	+							BANH1_RS03110	1302		old_locus_tag=BAnh1_05840
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	738717	740018	+	WP_015397971.1	WP_015397971.1		serine hydroxymethyltransferase			BANH1_RS03110	1302	433	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	740041	740523	+					nrdR		BANH1_RS03115	483		old_locus_tag=BAnh1_05850
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	740041	740523	+	WP_015397972.1	WP_015397972.1		transcriptional regulator NrdR	nrdR		BANH1_RS03115	483	160	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	740516	741643	+					ribD		BANH1_RS03120	1128		old_locus_tag=BAnh1_05860
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	740516	741643	+	WP_015397973.1	WP_015397973.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD		BANH1_RS03120	1128	375	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	741625	742242	+							BANH1_RS03125	618		old_locus_tag=BAnh1_05870
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	741625	742242	+	WP_015397974.1	WP_015397974.1		riboflavin synthase			BANH1_RS03125	618	205	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	742316	742765	+							BANH1_RS03130	450		old_locus_tag=BAnh1_05880
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	742316	742765	+	WP_015397975.1	WP_015397975.1		6,7-dimethyl-8-ribityllumazine synthase			BANH1_RS03130	450	149	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	742775	743272	+					nusB		BANH1_RS03135	498		old_locus_tag=BAnh1_05890
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	742775	743272	+	WP_015397976.1	WP_015397976.1		transcription antitermination factor NusB	nusB		BANH1_RS03135	498	165	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	743296	743808	-							BANH1_RS03140	513		old_locus_tag=BAnh1_05900
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	743296	743808	-	WP_015397977.1	WP_015397977.1		outer membrane protein assembly factor BamE			BANH1_RS03140	513	170	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	744021	744578	+							BANH1_RS03145	558		old_locus_tag=BAnh1_05910
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	744021	744578	+	WP_015397978.1	WP_015397978.1		hypothetical protein			BANH1_RS03145	558	185	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	744718	745788	+					plsX		BANH1_RS03150	1071		old_locus_tag=BAnh1_05920
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	744718	745788	+	WP_015397979.1	WP_015397979.1		phosphate acyltransferase PlsX	plsX		BANH1_RS03150	1071	356	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	745838	746812	+							BANH1_RS03155	975		old_locus_tag=BAnh1_05930
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	745838	746812	+	WP_015397980.1	WP_015397980.1		ketoacyl-ACP synthase III			BANH1_RS03155	975	324	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	746889	747218	+							BANH1_RS03160	330		old_locus_tag=BAnh1_05940
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	746889	747218	+	WP_015397981.1	WP_015397981.1		integration host factor subunit alpha			BANH1_RS03160	330	109	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	747403	747906	+							BANH1_RS03165	504		old_locus_tag=BAnh1_05950
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	747403	747906	+	WP_015397982.1	WP_015397982.1		MerR family transcriptional regulator			BANH1_RS03165	504	167	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	747948	749924	-					thrS		BANH1_RS03170	1977		old_locus_tag=BAnh1_05960
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	747948	749924	-	WP_015397983.1	WP_015397983.1		threonine--tRNA ligase	thrS		BANH1_RS03170	1977	658	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750045	750398	-					yidD		BANH1_RS03175	354		old_locus_tag=BAnh1_05970
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750045	750398	-	WP_015397984.1	WP_015397984.1		membrane protein insertion efficiency factor YidD	yidD		BANH1_RS03175	354	117	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750391	750828	-							BANH1_RS03180	438		old_locus_tag=BAnh1_05980
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750391	750828	-	WP_015397985.1	WP_015397985.1		iron-sulfur cluster assembly scaffold protein			BANH1_RS03180	438	145	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750965	751576	+					folE		BANH1_RS03185	612		old_locus_tag=BAnh1_05990
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	750965	751576	+	WP_015397986.1	WP_015397986.1		GTP cyclohydrolase I FolE	folE		BANH1_RS03185	612	203	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	751710	751794	+							BANH1_RS03190	85		old_locus_tag=BAnh1_t017
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	751710	751794	+				tRNA-Leu			BANH1_RS03190	85		anticodon=GAG
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	751990	753174	+							BANH1_RS03195	1185		old_locus_tag=BAnh1_06000
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	751990	753174	+	WP_015397987.1	WP_015397987.1		alpha/beta fold hydrolase			BANH1_RS03195	1185	394	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	753313	753801	+							BANH1_RS03200	489		old_locus_tag=BAnh1_06010
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	753313	753801	+	WP_041583212.1	WP_041583212.1		hypothetical protein			BANH1_RS03200	489	162	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	754094	754276	+							BANH1_RS03205	183		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	754094	754276	+	WP_041582970.1	WP_041582970.1		hypothetical protein			BANH1_RS03205	183	60	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	754644	756614	-							BANH1_RS03210	1971		old_locus_tag=BAnh1_06020
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	754644	756614	-	WP_015397989.1	WP_015397989.1		DUF1561 family protein			BANH1_RS03210	1971	656	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	758212	758514	+							BANH1_RS03215	303		old_locus_tag=BAnh1_06030
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	758212	758514	+	WP_051039097.1	WP_051039097.1		protein-export chaperone SecB			BANH1_RS03215	303	100	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	758511	759530	+					gpsA		BANH1_RS03220	1020		old_locus_tag=BAnh1_06040
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	758511	759530	+	WP_015397991.1	WP_015397991.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	gpsA		BANH1_RS03220	1020	339	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	760430	760645	+							BANH1_RS03225	216		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	760430	760645	+	WP_041582972.1	WP_041582972.1		hypothetical protein			BANH1_RS03225	216	71	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	761472	761547	-							BANH1_RS03235	76		old_locus_tag=BAnh1_t018
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	761472	761547	-				tRNA-Thr			BANH1_RS03235	76		anticodon=TGT
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	761908	763266	-					accC		BANH1_RS03240	1359		old_locus_tag=BAnh1_06060
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	761908	763266	-	WP_015397993.1	WP_015397993.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		BANH1_RS03240	1359	452	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	763281	763766	-					accB		BANH1_RS03245	486		old_locus_tag=BAnh1_06070
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	763281	763766	-	WP_015397994.1	WP_015397994.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		BANH1_RS03245	486	161	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	764027	764884	-							BANH1_RS03250	858		old_locus_tag=BAnh1_06080
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	764027	764884	-	WP_015397995.1	WP_015397995.1		DsbA family protein			BANH1_RS03250	858	285	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	765528	767024	+					glpD		BANH1_RS03255	1497		old_locus_tag=BAnh1_06090
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	765528	767024	+	WP_015397996.1	WP_015397996.1		glycerol-3-phosphate dehydrogenase	glpD		BANH1_RS03255	1497	498	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	767534	768514	+					dusA		BANH1_RS03260	981		old_locus_tag=BAnh1_06100
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	767534	768514	+	WP_015397997.1	WP_015397997.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		BANH1_RS03260	981	326	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	768844	769842	+							BANH1_RS03265	999		old_locus_tag=BAnh1_06110
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	768844	769842	+	WP_015397998.1	WP_015397998.1		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase			BANH1_RS03265	999	332	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	770124	770726	-							BANH1_RS03270	603		old_locus_tag=BAnh1_06120
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	770124	770726	-	WP_015397999.1	WP_015397999.1		thermonuclease family protein			BANH1_RS03270	603	200	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	771561	771728	-					rpmG		BANH1_RS03275	168		old_locus_tag=BAnh1_06130
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	771561	771728	-	WP_015398000.1	WP_015398000.1		50S ribosomal protein L33	rpmG		BANH1_RS03275	168	55	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	771832	773004	-							BANH1_RS03280	1173		old_locus_tag=BAnh1_06140
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	771832	773004	-	WP_015398001.1	WP_015398001.1		MFS transporter			BANH1_RS03280	1173	390	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	773376	775664	-					rnr		BANH1_RS03285	2289		old_locus_tag=BAnh1_06150
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	773376	775664	-	WP_015398002.1	WP_015398002.1		ribonuclease R	rnr		BANH1_RS03285	2289	762	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	775703	778243	-					topA		BANH1_RS03290	2541		old_locus_tag=BAnh1_06160
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	775703	778243	-	WP_015398003.1	WP_015398003.1		type I DNA topoisomerase	topA		BANH1_RS03290	2541	846	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	778488	778694	+							BANH1_RS07535	207		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	778488	778694	+	WP_083878117.1	WP_083878117.1		hypothetical protein			BANH1_RS07535	207	68	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	778624	779826	-					dprA		BANH1_RS03295	1203		old_locus_tag=BAnh1_06170
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	778624	779826	-	WP_083878119.1	WP_083878119.1		DNA-processing protein DprA	dprA		BANH1_RS03295	1203	400	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	779801	780436	-					plsY		BANH1_RS03300	636		old_locus_tag=BAnh1_06180
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	779801	780436	-	WP_015398005.1	WP_015398005.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		BANH1_RS03300	636	211	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	780445	781749	-							BANH1_RS03305	1305		old_locus_tag=BAnh1_06190
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	780445	781749	-	WP_015398006.1	WP_015398006.1		dihydroorotase			BANH1_RS03305	1305	434	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	781709	782710	-							BANH1_RS03310	1002		old_locus_tag=BAnh1_06200
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	781709	782710	-	WP_015398007.1	WP_015398007.1		aspartate carbamoyltransferase catalytic subunit			BANH1_RS03310	1002	333	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	782839	784467	+							BANH1_RS03315	1629		old_locus_tag=BAnh1_06210
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	782839	784467	+	WP_041583220.1	WP_041583220.1		acyl-CoA dehydrogenase			BANH1_RS03315	1629	542	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	784452	784931	-					ruvX		BANH1_RS03320	480		old_locus_tag=BAnh1_06220
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	784452	784931	-	WP_015398009.1	WP_015398009.1		Holliday junction resolvase RuvX	ruvX		BANH1_RS03320	480	159	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	785089	785376	+					gatC		BANH1_RS03325	288		old_locus_tag=BAnh1_06230
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	785089	785376	+	WP_015398010.1	WP_015398010.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		BANH1_RS03325	288	95	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	785407	786891	+					gatA		BANH1_RS03330	1485		old_locus_tag=BAnh1_06240
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	785407	786891	+	WP_015398011.1	WP_015398011.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		BANH1_RS03330	1485	494	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	786986	787696	-							BANH1_RS03335	711		old_locus_tag=BAnh1_06250
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	786986	787696	-	WP_015398012.1	WP_015398012.1		ABC transporter ATP-binding protein			BANH1_RS03335	711	236	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	787683	788465	-							BANH1_RS03340	783		old_locus_tag=BAnh1_06260
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	787683	788465	-	WP_015398013.1	WP_015398013.1		ABC transporter ATP-binding protein			BANH1_RS03340	783	260	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	788458	789519	-							BANH1_RS03345	1062		old_locus_tag=BAnh1_06270
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	788458	789519	-	WP_015398014.1	WP_015398014.1		branched-chain amino acid ABC transporter permease			BANH1_RS03345	1062	353	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	789519	790589	-							BANH1_RS03350	1071		old_locus_tag=BAnh1_06280
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	789519	790589	-	WP_015398015.1	WP_015398015.1		branched-chain amino acid ABC transporter permease			BANH1_RS03350	1071	356	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	790718	791845	-							BANH1_RS03355	1128		old_locus_tag=BAnh1_06290
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	790718	791845	-	WP_015398016.1	WP_015398016.1		ABC transporter substrate-binding protein			BANH1_RS03355	1128	375	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	792176	792751	+							BANH1_RS03360	576		old_locus_tag=BAnh1_06300
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	792176	792751	+	WP_015398017.1	WP_015398017.1		CspA family cold shock protein			BANH1_RS03360	576	191	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	792881	793318	+							BANH1_RS03365	438		old_locus_tag=BAnh1_06310
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	792881	793318	+	WP_144050535.1	WP_144050535.1		DUF192 domain-containing protein			BANH1_RS03365	438	145	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	793331	794104	+							BANH1_RS03370	774		old_locus_tag=BAnh1_06320
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	793331	794104	+	WP_015398019.1	WP_015398019.1		alpha/beta hydrolase			BANH1_RS03370	774	257	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	794521	794733	+							BANH1_RS03375	213		old_locus_tag=BAnh1_06330
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	794521	794733	+	WP_015398020.1	WP_015398020.1		DUF3126 family protein			BANH1_RS03375	213	70	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	794763	795557	-					radC		BANH1_RS03380	795		old_locus_tag=BAnh1_06340
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	794763	795557	-	WP_015398021.1	WP_015398021.1		DNA repair protein RadC	radC		BANH1_RS03380	795	264	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	795575	796405	-					map		BANH1_RS03385	831		old_locus_tag=BAnh1_06350
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	795575	796405	-	WP_015398022.1	WP_015398022.1		type I methionyl aminopeptidase	map		BANH1_RS03385	831	276	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	796389	797114	-					sfsA		BANH1_RS03390	726		old_locus_tag=BAnh1_06360
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	796389	797114	-	WP_015398023.1	WP_015398023.1		DNA/RNA nuclease SfsA	sfsA		BANH1_RS03390	726	241	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	797428	798264	+							BANH1_RS03395	837		old_locus_tag=BAnh1_06370
