# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1044037	1044534	+	WP_038473496.1	WP_038473496.1		hypothetical protein			BTR_RS04740	498	165	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1044728	1045117	+							BTR_RS04745	390		old_locus_tag=BT_0997,Btr_0997
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1044728	1045117	+	WP_012231614.1	WP_012231614.1		hypothetical protein			BTR_RS04745	390	129	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1045411	1045926	+							BTR_RS04750	516		old_locus_tag=BT_0998,Btr_0998
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1045411	1045926	+	WP_012231615.1	WP_012231615.1		Rha family transcriptional regulator			BTR_RS04750	516	171	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1046007	1046666	+							BTR_RS04755	660		old_locus_tag=BT_0999,Btr_0999
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1046007	1046666	+	WP_012231616.1	WP_012231616.1		hypothetical protein			BTR_RS04755	660	219	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1047463	1047678	+					ssb		BTR_RS04765	216		partial;pseudo;old_locus_tag=BT_1001
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1047463	1047678	+				single-stranded DNA-binding protein	ssb		BTR_RS04765	216		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1049204	1049983	-							BTR_RS04770	780		old_locus_tag=BT_1002,Btr_1002
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1049204	1049983	-	WP_012231618.1	WP_012231618.1		hypothetical protein			BTR_RS04770	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1050089	1050667	-							BTR_RS04775	579		old_locus_tag=BT_1003,Btr_1003
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1050089	1050667	-	WP_012231619.1	WP_012231619.1		hypothetical protein			BTR_RS04775	579	192	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1050749	1051522	-							BTR_RS04780	774		old_locus_tag=BT_1004,Btr_1004
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1050749	1051522	-	WP_012231620.1	WP_012231620.1		hypothetical protein			BTR_RS04780	774	257	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1051604	1052335	-							BTR_RS04785	732		old_locus_tag=BT_1005,Btr_1005
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1051604	1052335	-	WP_012231621.1	WP_012231621.1		hypothetical protein			BTR_RS04785	732	243	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1053950	1058908	-							BTR_RS04790	4959		old_locus_tag=BT_1006,Btr_1006
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1053950	1058908	-	WP_012231622.1	WP_012231622.1		DEAD/DEAH box helicase family protein			BTR_RS04790	4959	1652	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1059440	1059841	-							BTR_RS04800	402		old_locus_tag=BT_1008,Btr_1008
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1059440	1059841	-	WP_012231623.1	WP_012231623.1		hypothetical protein			BTR_RS04800	402	133	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1060295	1060717	-							BTR_RS04805	423		old_locus_tag=BT_1009
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1060295	1060717	-	WP_012231624.1	WP_012231624.1		hypothetical protein			BTR_RS04805	423	140	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1060812	1061117	-							BTR_RS04810	306		old_locus_tag=BT_1010,Btr_1010
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1060812	1061117	-	WP_012231625.1	WP_012231625.1		hypothetical protein			BTR_RS04810	306	101	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061325	1061578	+							BTR_RS13405	254		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061325	1061578	+				resolvase			BTR_RS13405	254		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061568	1061717	-							BTR_RS12875	150		old_locus_tag=BT_1011
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061568	1061717	-	WP_012231626.1	WP_012231626.1		hypothetical protein			BTR_RS12875	150	49	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061815	1062015	-							BTR_RS04815	201		old_locus_tag=BT_1012,Btr_1012
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1061815	1062015	-	WP_007347430.1	WP_007347430.1		DNA-binding protein			BTR_RS04815	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1062224	1063390	-							BTR_RS04820	1167		old_locus_tag=BT_1013,Btr_1013
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1062224	1063390	-	WP_012231627.1	WP_012231627.1		site-specific integrase			BTR_RS04820	1167	388	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1063556	1063798	+							BTR_RS12250	243		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1063556	1063798	+				single-stranded DNA-binding protein			BTR_RS12250	243		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1063814	1064338	+							BTR_RS04825	525		old_locus_tag=BT_1015,Btr_1015
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1063814	1064338	+	WP_012231628.1	WP_012231628.1		hypothetical protein			BTR_RS04825	525	174	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1064340	1065074	-							BTR_RS04830	735		old_locus_tag=BT_1016,Btr_1016
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1064340	1065074	-	WP_012231629.1	WP_012231629.1		hypothetical protein			BTR_RS04830	735	244	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1066931	1067710	-							BTR_RS04840	780		old_locus_tag=BT_1017,Btr_1017
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1066931	1067710	-	WP_012231630.1	WP_012231630.1		hypothetical protein			BTR_RS04840	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1067824	1068402	-							BTR_RS04845	579		old_locus_tag=BT_1018,Btr_1018
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1067824	1068402	-	WP_012231631.1	WP_012231631.1		hypothetical protein			BTR_RS04845	579	192	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1068485	1069147	-							BTR_RS04850	663		old_locus_tag=BT_1019,Btr_1019
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1068485	1069147	-	WP_012231632.1	WP_012231632.1		hypothetical protein			BTR_RS04850	663	220	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1069228	1069863	-							BTR_RS04855	636		old_locus_tag=BT_1020,Btr_1020
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1069228	1069863	-	WP_012231633.1	WP_012231633.1		hypothetical protein			BTR_RS04855	636	211	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1071505	1076493	-							BTR_RS04860	4989		old_locus_tag=BT_1021,Btr_1021
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1071505	1076493	-	WP_012231634.1	WP_012231634.1		DEAD/DEAH box helicase family protein			BTR_RS04860	4989	1662	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1077038	1078646	-							BTR_RS04870	1609		pseudo;old_locus_tag=BT_1023,Btr_1023
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1077038	1078646	-				YfjI family protein			BTR_RS04870	1609		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1078657	1078854	-							BTR_RS13410	198		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1078657	1078854	-	WP_038473516.1	WP_038473516.1		hypothetical protein			BTR_RS13410	198	65	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1078953	1079153	-							BTR_RS04880	201		old_locus_tag=BT_1027,Btr_1027
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1078953	1079153	-	WP_007347430.1	WP_007347430.1		DNA-binding protein			BTR_RS04880	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1079362	1080528	-							BTR_RS04885	1167		old_locus_tag=BT_1028,Btr_1028
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1079362	1080528	-	WP_012231636.1	WP_012231636.1		site-specific integrase			BTR_RS04885	1167	388	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1080704	1080949	+							BTR_RS04890	246		partial;pseudo;old_locus_tag=BT_1029,Btr_1029
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1080704	1080949	+				hypothetical protein			BTR_RS04890	246		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1080930	1082258	+							BTR_RS04895	1329		old_locus_tag=BT_1030,Btr_1030
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1080930	1082258	+	WP_012231638.1	WP_012231638.1		phage terminase large subunit			BTR_RS04895	1329	442	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1082243	1084204	+							BTR_RS04900	1962		old_locus_tag=BT_1031,Btr_1031
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1082243	1084204	+	WP_012231639.1	WP_012231639.1		phage portal protein			BTR_RS04900	1962	653	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1085697	1086476	-							BTR_RS04905	780		old_locus_tag=BT_1032,Btr_1032
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1085697	1086476	-	WP_012231640.1	WP_012231640.1		hypothetical protein			BTR_RS04905	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1086593	1087171	-							BTR_RS04910	579		old_locus_tag=BT_1033,Btr_1033
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1086593	1087171	-	WP_012231641.1	WP_012231641.1		hypothetical protein			BTR_RS04910	579	192	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1087254	1087895	-							BTR_RS04915	642		old_locus_tag=BT_1034,Btr_1034
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1087254	1087895	-	WP_012231642.1	WP_012231642.1		hypothetical protein			BTR_RS04915	642	213	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1089619	1094562	-							BTR_RS04920	4944		old_locus_tag=BT_1035,Btr_1035
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1089619	1094562	-	WP_012231643.1	WP_012231643.1		DEAD/DEAH box helicase family protein			BTR_RS04920	4944	1647	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1095601	1097388	+							BTR_RS04925	1788		old_locus_tag=BT_1036,Btr_1036
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1095601	1097388	+	WP_012231644.1	WP_012231644.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein			BTR_RS04925	1788	595	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1097413	1105458	+							BTR_RS04930	8046		old_locus_tag=BT_1037,Btr_1037
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1097413	1105458	+	WP_012231645.1	WP_012231645.1		hemagglutinin repeat-containing protein			BTR_RS04930	8046	2681	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1105479	1105895	+							BTR_RS04935	417		old_locus_tag=BT_1038,Btr_1038
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1105479	1105895	+	WP_012231646.1	WP_012231646.1		hypothetical protein			BTR_RS04935	417	138	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1105987	1106463	+							BTR_RS04940	477		old_locus_tag=BT_1039,Btr_1039
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1105987	1106463	+	WP_038473522.1	WP_038473522.1		hypothetical protein			BTR_RS04940	477	158	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1106465	1108120	+							BTR_RS04945	1656		partial;pseudo;old_locus_tag=BT_1040,Btr_1040
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1106465	1108120	+				hemagglutinin repeat-containing protein			BTR_RS04945	1656		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1108117	1108521	+							BTR_RS04950	405		old_locus_tag=BT_1041,Btr_1041
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1108117	1108521	+	WP_012231649.1	WP_012231649.1		hypothetical protein			BTR_RS04950	405	134	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1108737	1108937	-							BTR_RS04955	201		old_locus_tag=BT_1042,Btr_1042
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1108737	1108937	-	WP_012231650.1	WP_012231650.1		DNA-binding protein			BTR_RS04955	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1109148	1110314	-							BTR_RS04960	1167		old_locus_tag=BT_1043,Btr_1043
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1109148	1110314	-	WP_012231651.1	WP_012231651.1		site-specific integrase			BTR_RS04960	1167	388	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1110612	1111313	+							BTR_RS04965	702		old_locus_tag=BT_1045,Btr_1045
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1110612	1111313	+	WP_012231652.1	WP_012231652.1		hypothetical protein			BTR_RS04965	702	233	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1111470	1112636	+							BTR_RS04970	1167		old_locus_tag=BT_1046,Btr_1046
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1111470	1112636	+	WP_012231653.1	WP_012231653.1		site-specific integrase			BTR_RS04970	1167	388	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1112845	1113045	+							BTR_RS04975	201		old_locus_tag=BT_1047,Btr_1047
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1112845	1113045	+	WP_007347430.1	WP_007347430.1		DNA-binding protein			BTR_RS04975	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113144	1113341	+							BTR_RS13415	198		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113144	1113341	+	WP_038473516.1	WP_038473516.1		hypothetical protein			BTR_RS13415	198	65	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113352	1113501	+							BTR_RS13120	150		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113352	1113501	+	WP_169309787.1	WP_169309787.1		hypothetical protein			BTR_RS13120	150	49	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113473	1114960	+							BTR_RS04985	1488		old_locus_tag=BT_1051,Btr_1051
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1113473	1114960	+	WP_012231654.1	WP_012231654.1		YfjI family protein			BTR_RS04985	1488	495	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1115629	1120602	+							BTR_RS04995	4974		old_locus_tag=BT_1053,Btr_1053
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1115629	1120602	+	WP_012231655.1	WP_012231655.1		DEAD/DEAH box helicase family protein			BTR_RS04995	4974	1657	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1122188	1122847	+							BTR_RS05005	660		old_locus_tag=BT_1054,Btr_1054
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1122188	1122847	+	WP_012230502.1	WP_012230502.1		hypothetical protein			BTR_RS05005	660	219	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1122930	1123703	+							BTR_RS05010	774		old_locus_tag=BT_1055,Btr_1055
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1122930	1123703	+	WP_012231656.1	WP_012231656.1		hypothetical protein			BTR_RS05010	774	257	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1123785	1124363	+							BTR_RS05015	579		old_locus_tag=BT_1056,Btr_1056
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1123785	1124363	+	WP_012231657.1	WP_012231657.1		hypothetical protein			BTR_RS05015	579	192	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1124469	1125248	+							BTR_RS05020	780		pseudo;old_locus_tag=BT_1057
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1124469	1125248	+				hypothetical protein			BTR_RS05020	780		pseudo
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1126902	1127126	+							BTR_RS05025	225		partial;pseudo;old_locus_tag=BT_1059,Btr_1059
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1126902	1127126	+				hypothetical protein			BTR_RS05025	225		partial;pseudo
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1127209	1128069	+							BTR_RS05030	861		partial;pseudo;old_locus_tag=BT_1060,Btr_1060
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1127209	1128069	+				N4-gp56 family major capsid protein			BTR_RS05030	861		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1129687	1130466	-							BTR_RS05035	780		old_locus_tag=BT_1061,Btr_1061
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1129687	1130466	-	WP_012231630.1	WP_012231630.1		hypothetical protein			BTR_RS05035	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1130580	1131158	-							BTR_RS05040	579		old_locus_tag=BT_1062,Btr_1062
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1130580	1131158	-	WP_012231631.1	WP_012231631.1		hypothetical protein			BTR_RS05040	579	192	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1131240	1131899	-							BTR_RS05045	660		old_locus_tag=BT_1063,Btr_1063
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1131240	1131899	-	WP_012230502.1	WP_012230502.1		hypothetical protein			BTR_RS05045	660	219	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1133485	1138458	-							BTR_RS05055	4974		old_locus_tag=BT_1064,Btr_1064
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1133485	1138458	-	WP_012231655.1	WP_012231655.1		DEAD/DEAH box helicase family protein			BTR_RS05055	4974	1657	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1139127	1140116	-							BTR_RS05065	990		partial;pseudo;old_locus_tag=BT_1066,Btr_1066
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1139127	1140116	-				YfjI family protein			BTR_RS05065	990		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1140276	1140548	-							BTR_RS05070	273		old_locus_tag=BT_1067,Btr_1067
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1140276	1140548	-	WP_012231080.1	WP_012231080.1		type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family			BTR_RS05070	273	90	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1140545	1140835	-							BTR_RS05075	291		old_locus_tag=BT_1068,Btr_1068
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1140545	1140835	-	WP_012231079.1	WP_012231079.1		hypothetical protein			BTR_RS05075	291	96	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141051	1141238	+							BTR_RS13420	188		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141051	1141238	+				resolvase			BTR_RS13420	188		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141293	1141442	-							BTR_RS13125	150		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141293	1141442	-	WP_169309788.1	WP_169309788.1		hypothetical protein			BTR_RS13125	150	49	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141539	1141739	-							BTR_RS05080	201		old_locus_tag=BT_1069,Btr_1069
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141539	1141739	-	WP_012231078.1	WP_012231078.1		DNA-binding protein			BTR_RS05080	201	66	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141940	1143104	-							BTR_RS05085	1165		pseudo;old_locus_tag=BT_1073
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1141940	1143104	-				integrase arm-type DNA-binding domain-containing protein			BTR_RS05085	1165		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1143255	1143938	+							BTR_RS05090	684		old_locus_tag=BT_1074,Btr_1074
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1143255	1143938	+	WP_244393520.1	WP_244393520.1		DNA adenine methylase			BTR_RS05090	684	227	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1144449	1144667	+							BTR_RS05095	219		old_locus_tag=BT_1075,Btr_1075
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1144449	1144667	+	WP_005773872.1	WP_005773872.1		hypothetical protein			BTR_RS05095	219	72	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1144672	1144944	+							BTR_RS05100	273		old_locus_tag=BT_1076,Btr_1076
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1144672	1144944	+	WP_012231665.1	WP_012231665.1		type II toxin-antitoxin system RelE/ParE family toxin			BTR_RS05100	273	90	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1145821	1146108	+							BTR_RS05105	288		old_locus_tag=BT_1077
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1145821	1146108	+	WP_012231666.1	WP_012231666.1		hypothetical protein			BTR_RS05105	288	95	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1146120	1147052	+							BTR_RS05110	933		old_locus_tag=BT_1078,Btr_1078
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1146120	1147052	+	WP_012231667.1	WP_012231667.1		DMT family transporter			BTR_RS05110	933	310	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1147066	1147143	+							BTR_RS13425	78		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1147066	1147143	+				type II toxin-antitoxin system RelE/ParE family toxin			BTR_RS13425	78		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1148601	1153532	-							BTR_RS05125	4932		old_locus_tag=BT_1080,Btr_1080
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1148601	1153532	-	WP_012231668.1	WP_012231668.1		DEAD/DEAH box helicase family protein			BTR_RS05125	4932	1643	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1154064	1155672	-							BTR_RS05130	1609		pseudo;old_locus_tag=BT_1082,Btr_1082
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1154064	1155672	-				YfjI family protein			BTR_RS05130	1609		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1155683	1155880	-							BTR_RS13430	198		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1155683	1155880	-	WP_038473516.1	WP_038473516.1		hypothetical protein			BTR_RS13430	198	65	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1155979	1156179	-							BTR_RS05140	201		old_locus_tag=BT_1086,Btr_1086
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1155979	1156179	-	WP_007347430.1	WP_007347430.1		DNA-binding protein			BTR_RS05140	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1156388	1157554	-							BTR_RS05145	1167		old_locus_tag=BT_1087,Btr_1087
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1156388	1157554	-	WP_012231670.1	WP_012231670.1		site-specific integrase			BTR_RS05145	1167	388	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1157720	1158007	+							BTR_RS05150	288		partial;pseudo;old_locus_tag=BT_1088
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1157720	1158007	+				DUF4043 family protein			BTR_RS05150	288		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1158027	1158407	+							BTR_RS05155	381		old_locus_tag=BT_1089,Btr_1089
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1158027	1158407	+	WP_012231672.1	WP_012231672.1		hypothetical protein			BTR_RS05155	381	126	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	1158419	1158799	+							BTR_RS05160	381		old_locus_tag=BT_1090,Btr_1090
